Loyalty Number,Country,Province,City,Gender,Education,Salary,Salary_College,Marital Status,Loyalty Card,CLV,Enrollment Year,Enrollment Month,Cancelled
445746,Canada,Saskatchewan,Regina,Female,Bachelor,71555.0,0,Divorced,Star,2764.02,2013,7,0
860809,Canada,Ontario,Toronto,Male,Bachelor,56667.0,0,Married,Star,2764.03,2016,9,0
211475,Canada,Ontario,Toronto,Male,Bachelor,55023.0,0,Married,Star,2764.8,2017,9,0
422989,Canada,British Columbia,Vancouver,Female,Bachelor,60917.0,0,Married,Star,2769.73,2017,4,1
333773,Canada,New Brunswick,Fredericton,Female,Bachelor,68546.0,0,Single,Star,2771.05,2016,7,0
443198,Canada,Quebec,Montreal,Female,Bachelor,68546.0,0,Single,Star,2771.05,2017,11,0
490563,Canada,Ontario,Toronto,Male,Bachelor,68546.0,0,Single,Star,2771.05,2012,9,0
501569,Canada,British Columbia,Vancouver,Female,Bachelor,68546.0,0,Single,Star,2771.05,2016,12,1
927305,Canada,British Columbia,Whistler,Male,Bachelor,68546.0,0,Single,Star,2771.05,2017,2,0
473410,Canada,Ontario,Toronto,Male,Bachelor,75706.0,0,Married,Star,2771.66,2016,5,0
833221,Canada,Alberta,Edmonton,Male,Bachelor,75706.0,0,Married,Star,2771.66,2018,1,0
568594,Canada,British Columbia,Kelowna,Female,Bachelor,90200.0,0,Divorced,Star,2772.44,2012,12,0
802958,Canada,Ontario,Ottawa,Female,Bachelor,54302.0,0,Married,Star,2772.84,2014,4,1
462497,Canada,Ontario,Toronto,Female,Bachelor,85674.0,0,Married,Star,2773.46,2016,4,1
216946,Canada,British Columbia,Whistler,Male,College,,1,Single,Star,2776.32,2017,5,0
368669,Canada,British Columbia,Vancouver,Male,Bachelor,69215.0,0,Divorced,Star,2776.58,2018,11,0
892701,Canada,Ontario,Trenton,Female,College,,1,Single,Star,2776.63,2012,6,0
980761,Canada,Quebec,Quebec City,Female,Bachelor,83710.0,0,Married,Star,2776.77,2015,10,0
861330,Canada,Quebec,Montreal,Male,Bachelor,79786.0,0,Married,Star,2777.34,2018,5,0
743018,Canada,British Columbia,Vancouver,Female,Bachelor,80224.0,0,Married,Star,2778.32,2016,2,0
945430,Canada,Ontario,Toronto,Male,Bachelor,85742.0,0,Single,Star,2778.9,2014,4,0
996984,Canada,British Columbia,Vancouver,Male,Doctor,176843.0,0,Divorced,Star,2780.2,2018,7,0
745830,Canada,Ontario,Toronto,Female,Bachelor,101381.0,0,Married,Star,2780.73,2012,4,0
187618,Canada,Quebec,Montreal,Female,Bachelor,96816.0,0,Married,Star,2780.85,2018,7,0
294334,Canada,Newfoundland,St. John's,Female,Bachelor,77134.0,0,Divorced,Star,2784.97,2016,7,0
793126,Canada,Ontario,Toronto,Male,Bachelor,68389.0,0,Married,Star,7996.01,2018,4,0
143981,Canada,Quebec,Montreal,Male,Bachelor,100918.0,0,Divorced,Star,2786.66,2014,12,0
607489,Canada,British Columbia,Vancouver,Female,Bachelor,57464.0,0,Married,Star,2787.54,2017,2,0
827339,Canada,Quebec,Montreal,Female,High School or Below,50655.0,0,Married,Star,2789.75,2012,11,0
343383,Canada,Alberta,Edmonton,Male,Bachelor,71335.0,0,Married,Star,2790.68,2012,8,0
239749,Canada,Ontario,Ottawa,Female,College,,1,Divorced,Star,8007.4,2018,4,1
562093,Canada,Alberta,Edmonton,Female,College,,1,Single,Star,2791.91,2016,10,0
616857,Canada,Ontario,Toronto,Female,College,,1,Single,Star,2791.91,2017,2,0
259878,Canada,Yukon,Whitehorse,Female,Bachelor,48317.0,0,Single,Star,2792.01,2017,5,0
557996,Canada,Ontario,Kingston,Male,Bachelor,48317.0,0,Single,Star,2792.01,2017,1,0
387648,Canada,Alberta,Edmonton,Male,Bachelor,61018.0,0,Single,Star,2794.91,2015,12,0
908801,Canada,Ontario,Toronto,Female,College,,1,Married,Star,2795.32,2018,8,0
781621,Canada,Ontario,Trenton,Female,Bachelor,82989.0,0,Married,Star,2795.55,2013,3,0
669222,Canada,Quebec,Montreal,Male,Bachelor,71900.0,0,Married,Star,2796.87,2014,12,0
481105,Canada,British Columbia,Vancouver,Male,Bachelor,82839.0,0,Married,Star,2797.67,2014,5,0
421923,Canada,Ontario,Ottawa,Female,Bachelor,67525.0,0,Divorced,Star,2798.83,2015,7,0
305287,Canada,British Columbia,Victoria,Female,Bachelor,89076.0,0,Married,Star,2799.47,2013,3,1
891335,Canada,Newfoundland,St. John's,Male,Bachelor,57246.0,0,Married,Star,2802.62,2013,6,0
517087,Canada,Nova Scotia,Halifax,Male,Bachelor,76329.0,0,Married,Star,2803.6,2015,12,0
166693,Canada,Alberta,Edmonton,Male,High School or Below,67054.0,0,Married,Star,2803.92,2012,7,0
782549,Canada,Ontario,Toronto,Male,High School or Below,67054.0,0,Married,Star,2803.92,2013,11,0
418166,Canada,British Columbia,Dawson Creek,Female,Bachelor,58988.0,0,Single,Star,2806.7,2017,3,0
606396,Canada,Ontario,Toronto,Female,College,,1,Single,Star,8255.06,2018,4,1
162456,Canada,Quebec,Montreal,Female,Bachelor,72157.0,0,Divorced,Star,2808.08,2013,10,0
851836,Canada,Ontario,Toronto,Female,Bachelor,93006.0,0,Married,Star,2808.61,2015,6,0
981091,Canada,Nova Scotia,Halifax,Female,Bachelor,86578.0,0,Married,Star,2809.77,2015,7,0
299830,Canada,British Columbia,Victoria,Male,Bachelor,51510.0,0,Married,Star,2810.46,2016,2,0
369388,Canada,Ontario,Trenton,Male,Bachelor,51510.0,0,Married,Star,2810.46,2018,11,0
399670,Canada,Ontario,Toronto,Male,Bachelor,51510.0,0,Married,Star,2810.46,2013,8,0
860172,Canada,Ontario,Trenton,Female,Bachelor,51510.0,0,Married,Star,2810.46,2014,1,0
864456,Canada,Quebec,Montreal,Female,Bachelor,51510.0,0,Married,Star,2810.46,2017,8,0
123586,Canada,Quebec,Montreal,Male,Bachelor,68785.0,0,Married,Star,2813.51,2014,11,1
516255,Canada,Ontario,Toronto,Male,Bachelor,62075.0,0,Single,Star,2816.57,2013,6,0
666381,Canada,British Columbia,Whistler,Female,Bachelor,96898.0,0,Married,Star,2818.31,2014,12,0
648432,Canada,New Brunswick,Fredericton,Female,Bachelor,96350.0,0,Married,Star,2819.11,2017,8,0
714939,Canada,Quebec,Tremblant,Female,Bachelor,96350.0,0,Married,Star,2819.11,2013,6,0
502952,Canada,Ontario,Sudbury,Male,Bachelor,58143.0,0,Married,Star,2820.74,2018,7,0
414318,Canada,Nova Scotia,Halifax,Female,Bachelor,85573.0,0,Married,Star,2821.35,2013,10,0
184478,Canada,Quebec,Montreal,Female,College,,1,Single,Star,2821.45,2017,11,0
242387,Canada,Ontario,Sudbury,Male,Doctor,355375.0,0,Married,Star,8438.46,2018,4,1
460025,Canada,Manitoba,Winnipeg,Female,Bachelor,49725.0,0,Married,Star,2823.5,2014,1,0
984115,Canada,Quebec,Montreal,Female,Bachelor,92551.0,0,Married,Star,2824.68,2016,7,0
200877,Canada,Ontario,Toronto,Male,Bachelor,79536.0,0,Married,Star,2826.31,2016,5,0
561251,Canada,British Columbia,Dawson Creek,Female,Bachelor,79536.0,0,Married,Star,2826.31,2014,10,0
419182,Canada,Ontario,Toronto,Female,High School or Below,46604.0,0,Married,Star,2827.44,2014,2,0
709726,Canada,Ontario,Kingston,Female,College,,1,Single,Star,2827.56,2012,4,0
794024,Canada,Yukon,Whitehorse,Male,College,,1,Single,Star,2827.56,2013,5,0
975199,Canada,Quebec,Montreal,Male,Bachelor,50830.0,0,Married,Star,2829.31,2014,6,0
680193,Canada,British Columbia,Vancouver,Male,Bachelor,65099.0,0,Divorced,Star,2833.8,2012,5,0
150656,Canada,Ontario,Kingston,Female,Bachelor,101286.0,0,Married,Star,2833.98,2017,10,0
201816,Canada,Saskatchewan,Regina,Male,Bachelor,101286.0,0,Married,Star,2833.98,2013,8,0
351138,Canada,Saskatchewan,Regina,Female,Bachelor,76565.0,0,Single,Star,2836.68,2014,7,0
860848,Canada,Prince Edward Island,Charlottetown,Male,Bachelor,53304.0,0,Married,Star,2837.16,2015,9,0
355750,Canada,Quebec,Montreal,Female,College,,1,Married,Star,2839.01,2016,7,0
432493,Canada,Manitoba,Winnipeg,Male,College,,1,Married,Star,2839.01,2015,8,0
494600,Canada,Nova Scotia,Halifax,Male,Bachelor,51724.0,0,Divorced,Star,2839.57,2014,10,0
996989,Canada,Saskatchewan,Regina,Female,Bachelor,51724.0,0,Divorced,Star,2839.57,2017,6,0
874374,Canada,British Columbia,Vancouver,Male,Bachelor,70741.0,0,Divorced,Star,2839.8,2016,10,0
892616,Canada,Ontario,Toronto,Male,Bachelor,56239.0,0,Married,Star,2839.81,2017,4,0
532334,Canada,Ontario,Toronto,Female,College,,1,Married,Star,2840.85,2016,1,1
321656,Canada,Prince Edward Island,Charlottetown,Male,College,,1,Single,Star,2840.9,2018,12,0
532376,Canada,British Columbia,Vancouver,Male,Bachelor,54205.0,0,Married,Star,2841.44,2018,7,0
274622,Canada,British Columbia,Vancouver,Male,Bachelor,99688.0,0,Single,Star,2842.03,2018,9,0
207453,Canada,Ontario,Toronto,Female,Bachelor,82703.0,0,Divorced,Star,2842.27,2016,5,0
384296,Canada,British Columbia,Dawson Creek,Male,Bachelor,82703.0,0,Divorced,Star,2842.27,2014,12,1
819077,Canada,Quebec,Hull,Male,Bachelor,63952.0,0,Married,Star,2842.82,2015,5,0
677669,Canada,Manitoba,Winnipeg,Female,Bachelor,81631.0,0,Married,Star,2843.56,2014,10,1
460037,Canada,Quebec,Montreal,Male,Bachelor,102416.0,0,Married,Star,2847.97,2017,12,1
933848,Canada,Ontario,Ottawa,Female,College,,1,Single,Star,2851.65,2017,1,0
434802,Canada,Manitoba,Winnipeg,Female,Bachelor,51547.0,0,Married,Star,2852.53,2016,1,0
640110,Canada,Quebec,Montreal,Female,Bachelor,51547.0,0,Married,Star,2852.53,2013,8,0
333694,Canada,Ontario,Trenton,Male,Bachelor,79543.0,0,Married,Star,2853.37,2015,3,0
576176,Canada,Quebec,Quebec City,Male,Bachelor,95902.0,0,Divorced,Star,2853.6,2018,8,0
654073,Canada,British Columbia,Vancouver,Male,Bachelor,83953.0,0,Married,Star,2854.11,2012,4,0
392802,Canada,Nova Scotia,Halifax,Male,Bachelor,104798.0,0,Married,Star,2855.69,2015,10,0
782241,Canada,New Brunswick,Moncton,Female,Bachelor,69034.0,0,Divorced,Star,2855.93,2014,2,0
377114,Canada,Quebec,Quebec City,Male,Bachelor,99090.0,0,Married,Star,2857.11,2013,7,0
178409,Canada,Ontario,Ottawa,Female,College,,1,Divorced,Star,8714.92,2018,4,0
245289,Canada,British Columbia,Vancouver,Female,Bachelor,91832.0,0,Married,Star,2858.29,2013,9,0
311795,Canada,Ontario,Toronto,Female,Bachelor,61693.0,0,Married,Star,2858.45,2017,5,0
819969,Canada,British Columbia,Vancouver,Male,Bachelor,61693.0,0,Married,Star,2858.45,2016,7,0
177993,Canada,British Columbia,Dawson Creek,Male,Bachelor,69804.0,0,Married,Star,2859.41,2016,4,0
113184,Canada,Ontario,Trenton,Male,Bachelor,104262.0,0,Single,Star,2859.8,2018,8,0
424027,Canada,Ontario,Sudbury,Female,Bachelor,65265.0,0,Divorced,Star,2860.44,2013,9,1
802206,Canada,Quebec,Quebec City,Female,Bachelor,52327.0,0,Divorced,Star,2860.75,2014,1,0
377247,Canada,British Columbia,Vancouver,Male,Bachelor,68737.0,0,Married,Star,2860.86,2014,1,0
589430,Canada,Quebec,Hull,Female,Bachelor,86081.0,0,Divorced,Star,2862.18,2016,11,1
500038,Canada,Ontario,Trenton,Male,College,,1,Single,Star,2864.09,2017,3,0
744138,Canada,Ontario,Toronto,Female,Bachelor,98765.0,0,Divorced,Star,2864.54,2015,2,0
500767,Canada,Ontario,Thunder Bay,Male,Doctor,261234.0,0,Married,Star,2866.6,2012,9,0
374679,Canada,Ontario,Kingston,Male,Bachelor,91737.0,0,Married,Star,2866.78,2015,12,0
283110,Canada,British Columbia,Vancouver,Male,Bachelor,99089.0,0,Married,Star,2867.21,2014,11,0
301112,Canada,Ontario,Toronto,Male,Master,112860.0,0,Divorced,Star,2867.31,2015,11,0
358979,Canada,Quebec,Montreal,Male,Master,112860.0,0,Divorced,Star,2867.31,2012,9,0
429829,Canada,British Columbia,Vancouver,Female,Master,112860.0,0,Divorced,Star,2867.31,2015,12,0
773676,Canada,British Columbia,Vancouver,Male,Master,112860.0,0,Divorced,Star,2867.31,2018,10,0
981737,Canada,Quebec,Montreal,Female,Bachelor,61210.0,0,Divorced,Star,2868.6,2017,3,0
538854,Canada,British Columbia,Vancouver,Female,High School or Below,46142.0,0,Married,Star,2869.3,2015,9,0
918404,Canada,British Columbia,Victoria,Female,Bachelor,83842.0,0,Married,Star,2870.0,2013,6,1
973485,Canada,Quebec,Hull,Female,Bachelor,83842.0,0,Married,Star,2870.0,2015,11,0
544690,Canada,New Brunswick,Fredericton,Male,Bachelor,100822.0,0,Married,Star,2871.15,2017,9,0
810755,Canada,British Columbia,Vancouver,Male,Bachelor,49324.0,0,Married,Star,2871.44,2012,7,0
633202,Canada,British Columbia,Vancouver,Female,Bachelor,90213.0,0,Single,Star,2872.67,2014,2,0
672431,Canada,British Columbia,Dawson Creek,Male,Bachelor,58867.0,0,Married,Star,2872.98,2013,2,0
680181,Canada,Nova Scotia,Halifax,Male,Bachelor,56392.0,0,Married,Star,2874.09,2017,4,0
853603,Canada,Ontario,Toronto,Male,Bachelor,61302.0,0,Divorced,Star,2876.82,2014,2,0
226643,Canada,Ontario,Trenton,Male,Bachelor,60350.0,0,Divorced,Star,2877.81,2017,5,0
251081,Canada,Quebec,Montreal,Female,Bachelor,89853.0,0,Married,Star,2878.77,2018,11,0
332711,Canada,Nova Scotia,Halifax,Male,Bachelor,62821.0,0,Divorced,Star,2879.51,2013,7,0
305857,Canada,British Columbia,Vancouver,Female,Bachelor,96153.0,0,Married,Star,2882.35,2018,5,0
562084,Canada,Ontario,Toronto,Male,Bachelor,96153.0,0,Married,Star,2882.35,2014,11,0
730901,Canada,Saskatchewan,Regina,Male,Bachelor,77699.0,0,Married,Star,2885.33,2018,9,0
859176,Canada,Quebec,Quebec City,Male,Bachelor,99756.0,0,Married,Star,2885.41,2015,11,0
297218,Canada,Quebec,Montreal,Male,Bachelor,70669.0,0,Single,Star,2886.23,2017,5,0
354176,Canada,Ontario,Toronto,Female,Master,71038.0,0,Married,Star,2886.45,2014,6,1
547360,Canada,British Columbia,Dawson Creek,Female,Master,71038.0,0,Married,Star,2886.45,2017,3,0
773290,Canada,Ontario,Toronto,Female,Bachelor,90879.0,0,Married,Star,2891.27,2014,2,0
569846,Canada,Ontario,Toronto,Female,Bachelor,47990.0,0,Married,Star,2891.72,2017,12,0
763000,Canada,Ontario,Kingston,Male,Bachelor,54156.0,0,Married,Star,2893.31,2017,3,1
707710,Canada,Ontario,Thunder Bay,Male,Doctor,296657.0,0,Married,Star,8886.3,2018,3,0
235229,Canada,Ontario,Ottawa,Female,Bachelor,27603.0,0,Single,Star,9075.77,2018,2,0
190720,Canada,British Columbia,Whistler,Female,Bachelor,77135.0,0,Married,Star,2893.81,2013,10,0
292516,Canada,Ontario,Trenton,Male,Bachelor,70451.0,0,Married,Star,2894.33,2018,9,0
355724,Canada,British Columbia,Vancouver,Male,Bachelor,70451.0,0,Married,Star,2894.33,2018,9,0
729418,Canada,Ontario,Trenton,Male,Bachelor,84603.0,0,Married,Star,2895.21,2018,9,0
467249,Canada,British Columbia,Vancouver,Male,Bachelor,65762.0,0,Married,Star,2895.52,2017,10,0
689112,Canada,Ontario,Toronto,Male,Bachelor,65762.0,0,Married,Star,2895.52,2012,5,0
415862,Canada,Alberta,Edmonton,Male,Bachelor,56600.0,0,Divorced,Star,2896.92,2017,3,0
316082,Canada,Ontario,Kingston,Female,College,,1,Single,Star,2897.49,2013,2,0
671628,Canada,Yukon,Whitehorse,Female,College,,1,Single,Star,2897.78,2017,10,0
632826,Canada,Ontario,Toronto,Male,College,,1,Single,Star,2898.73,2017,3,0
682571,Canada,British Columbia,Kelowna,Female,Bachelor,56594.0,0,Divorced,Star,2899.32,2012,12,0
940200,Canada,Ontario,Trenton,Male,Bachelor,76121.0,0,Married,Star,9152.49,2018,4,0
301152,Canada,Nova Scotia,Halifax,Female,Bachelor,49390.0,0,Married,Star,2902.62,2018,1,0
869672,Canada,Ontario,Trenton,Female,College,,1,Single,Star,9672.7,2018,4,0
150671,Canada,Ontario,Toronto,Male,Bachelor,81492.0,0,Married,Star,2903.94,2015,1,1
891790,Canada,Alberta,Peace River,Female,Bachelor,81492.0,0,Married,Star,2903.94,2013,6,0
295510,Canada,Quebec,Montreal,Male,Bachelor,64929.0,0,Married,Star,2906.89,2017,9,0
375694,Canada,British Columbia,Victoria,Female,Bachelor,64929.0,0,Married,Star,2906.89,2012,8,0
182519,Canada,British Columbia,Vancouver,Male,Bachelor,69240.0,0,Divorced,Star,2907.9,2015,4,0
850170,Canada,Alberta,Edmonton,Female,Bachelor,58173.0,0,Married,Star,2908.88,2016,10,1
142906,Canada,Quebec,Montreal,Male,Bachelor,46781.0,0,Married,Star,2911.92,2013,8,0
871980,Canada,British Columbia,Whistler,Female,Bachelor,46781.0,0,Married,Star,2911.92,2014,3,0
856667,Canada,Ontario,Toronto,Female,Bachelor,100255.0,0,Divorced,Star,2912.25,2016,3,0
556626,Canada,British Columbia,West Vancouver,Male,Bachelor,82324.0,0,Single,Star,2912.91,2015,7,0
968447,Canada,British Columbia,Vancouver,Female,Bachelor,59569.0,0,Divorced,Star,2914.96,2015,11,0
400181,Canada,Quebec,Quebec City,Female,Bachelor,95276.0,0,Married,Star,2915.61,2018,7,0
409102,Canada,Newfoundland,St. John's,Male,Bachelor,95276.0,0,Married,Star,2915.61,2012,8,0
291510,Canada,Ontario,Toronto,Female,Bachelor,92802.0,0,Married,Star,2915.65,2016,2,0
615385,Canada,British Columbia,Vancouver,Female,Bachelor,94259.0,0,Divorced,Star,2916.42,2016,12,1
232555,Canada,British Columbia,Whistler,Male,Bachelor,62242.0,0,Married,Star,2919.71,2015,4,1
152740,Canada,British Columbia,Whistler,Male,Bachelor,77288.0,0,Married,Star,2921.49,2017,12,0
652498,Canada,Alberta,Calgary,Male,Bachelor,79075.0,0,Married,Star,2924.98,2017,5,0
922926,Canada,New Brunswick,Fredericton,Male,Bachelor,49217.0,0,Single,Star,2926.52,2014,9,0
908201,Canada,British Columbia,Vancouver,Female,Bachelor,87289.0,0,Married,Star,2927.07,2018,11,0
565533,Canada,Quebec,Tremblant,Female,Bachelor,88142.0,0,Married,Star,2927.22,2016,11,0
615022,Canada,Saskatchewan,Regina,Male,Bachelor,47165.0,0,Married,Star,2927.52,2013,6,0
778031,Canada,Ontario,Kingston,Female,Bachelor,47165.0,0,Married,Star,2927.52,2017,1,0
977363,Canada,British Columbia,Whistler,Male,Bachelor,69951.0,0,Married,Star,2927.73,2017,9,1
618124,Canada,Alberta,Calgary,Male,Bachelor,103965.0,0,Married,Star,2929.92,2015,4,0
494179,Canada,Alberta,Banff,Male,Bachelor,56539.0,0,Married,Star,2930.69,2015,7,0
963985,Canada,Quebec,Montreal,Female,College,,1,Married,Star,2933.96,2015,1,0
676631,Canada,Quebec,Montreal,Male,Bachelor,51795.0,0,Married,Star,2936.73,2018,5,0
677213,Canada,New Brunswick,Fredericton,Male,Bachelor,51795.0,0,Married,Star,2936.73,2017,6,0
876755,Canada,British Columbia,Victoria,Female,Bachelor,92785.0,0,Single,Star,2937.42,2013,1,0
186807,Canada,Ontario,Toronto,Male,Bachelor,70951.0,0,Married,Star,2939.33,2013,1,1
454690,Canada,British Columbia,Vancouver,Male,Bachelor,70951.0,0,Married,Star,2939.33,2017,3,0
959478,Canada,Ontario,Trenton,Male,Bachelor,103424.0,0,Divorced,Star,2939.94,2016,7,0
722988,Canada,New Brunswick,Fredericton,Female,Bachelor,79054.0,0,Divorced,Star,2941.83,2013,3,0
970092,Canada,British Columbia,Vancouver,Male,Bachelor,85764.0,0,Married,Star,2944.18,2015,11,0
383190,Canada,Ontario,Thunder Bay,Female,Bachelor,95770.0,0,Married,Star,2944.78,2015,4,0
313254,Canada,Ontario,Toronto,Female,Bachelor,58372.0,0,Married,Star,2945.37,2015,10,0
673401,Canada,British Columbia,Vancouver,Male,Bachelor,58372.0,0,Married,Star,2945.37,2014,3,0
144830,Canada,British Columbia,West Vancouver,Male,Bachelor,97333.0,0,Divorced,Star,2946.0,2012,5,0
727428,Canada,Quebec,Montreal,Male,Bachelor,97333.0,0,Divorced,Star,2946.0,2018,1,1
174343,Canada,Ontario,Toronto,Male,Bachelor,97230.0,0,Single,Star,2946.15,2013,3,0
339800,Canada,Alberta,Banff,Male,Bachelor,97230.0,0,Single,Star,2946.15,2016,10,1
362586,Canada,Quebec,Hull,Male,Bachelor,89419.0,0,Divorced,Star,2949.28,2013,4,0
999731,Canada,British Columbia,Whistler,Female,Bachelor,82837.0,0,Married,Star,2951.29,2013,9,1
722518,Canada,British Columbia,Vancouver,Female,Bachelor,61836.0,0,Married,Star,2956.36,2017,1,0
750457,Canada,Ontario,Toronto,Male,Bachelor,100956.0,0,Divorced,Star,2957.1,2018,5,0
905909,Canada,British Columbia,Vancouver,Male,Bachelor,100956.0,0,Divorced,Star,2957.1,2015,1,0
156313,Canada,Newfoundland,St. John's,Female,Master,128111.0,0,Single,Star,2959.95,2016,10,0
501854,Canada,Ontario,Trenton,Male,College,,1,Single,Star,2960.03,2014,5,1
821314,Canada,Quebec,Montreal,Male,High School or Below,65752.0,0,Married,Star,2961.31,2017,6,0
160471,Canada,Ontario,Toronto,Female,High School or Below,52743.0,0,Married,Star,2962.72,2018,6,0
113442,Canada,New Brunswick,Moncton,Male,Bachelor,84453.0,0,Divorced,Star,2962.98,2018,9,0
164794,Canada,British Columbia,Victoria,Male,Bachelor,57668.0,0,Married,Star,2967.67,2018,6,0
231508,Canada,Quebec,Montreal,Male,Bachelor,57668.0,0,Married,Star,2967.67,2014,2,0
869164,Canada,Alberta,Edmonton,Male,Bachelor,48980.0,0,Married,Star,2974.31,2012,8,0
820265,Canada,British Columbia,West Vancouver,Male,Bachelor,58651.0,0,Married,Star,2975.26,2018,8,0
177029,Canada,Ontario,Kingston,Male,Bachelor,90879.0,0,Married,Star,2981.55,2017,10,0
842855,Canada,Alberta,Banff,Male,College,,1,Married,Star,2981.88,2014,12,0
578114,Canada,Quebec,Montreal,Male,College,,1,Single,Star,2987.95,2014,9,0
941127,Canada,New Brunswick,Fredericton,Male,College,,1,Married,Star,2989.91,2014,4,0
111485,Canada,Ontario,Toronto,Female,Bachelor,90349.0,0,Divorced,Star,2989.96,2015,5,0
280087,Canada,British Columbia,Vancouver,Female,Bachelor,90349.0,0,Divorced,Star,2989.96,2013,11,0
931183,Canada,Ontario,Toronto,Female,College,,1,Single,Star,2991.7,2014,3,0
920211,Canada,Ontario,London,Male,Bachelor,54234.0,0,Married,Star,9976.25,2018,2,0
683660,Canada,Manitoba,Winnipeg,Male,Bachelor,69371.0,0,Divorced,Star,2996.89,2015,9,0
989658,Canada,Manitoba,Winnipeg,Female,Bachelor,52808.0,0,Married,Star,2999.34,2015,12,1
793473,Canada,Quebec,Montreal,Female,Bachelor,88282.0,0,Married,Star,3000.44,2017,8,0
379351,Canada,British Columbia,Whistler,Male,College,,1,Divorced,Star,3007.39,2016,7,0
169054,Canada,Manitoba,Winnipeg,Male,College,,1,Single,Star,3008.97,2012,7,0
456433,Canada,Manitoba,Winnipeg,Female,College,,1,Single,Star,3011.27,2017,1,0
862258,Canada,British Columbia,Vancouver,Female,Bachelor,60452.0,0,Married,Star,3011.34,2016,2,0
114927,Canada,British Columbia,Whistler,Male,Doctor,190674.0,0,Divorced,Star,3013.44,2017,4,0
426302,Canada,Ontario,Toronto,Female,Bachelor,89394.0,0,Married,Star,3020.42,2017,8,0
323448,Canada,Ontario,Toronto,Male,College,,1,Single,Star,3021.94,2015,3,0
707860,Canada,British Columbia,Vancouver,Female,College,,1,Single,Star,3021.94,2018,10,0
515605,Canada,Quebec,Tremblant,Male,Doctor,279713.0,0,Single,Star,3023.89,2013,4,1
